id,question,answer,url,main_category,sub_category,intent,intent_explain,intent_id
915,测餐前空腹葡萄糖7.0是糖尿病吗,你好根据你的描述，但根据空腹血糖不能确定糖尿病，还需要检查餐后血糖，建议去医院检查餐后两小时血糖，平时要注意休息，多做户外活动，多吃蔬菜和水果不要吃过甜的食物。,http://ask.39.net//question/44152452.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
916,测得空腹血糖为9.1是糖尿病吗,餐后2小时血糖9.1mmolL是偏高的形态，假如单次餐后2小时血糖9.1mmolL，在加入合并糖尿病病发的高危因素，则提议按时要到医院门诊做正规的糖耐量实验。,http://ask.39.net//question/89330211.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
921,测糖尿病血糖正常值是多少,糖尿病人的血糖正常值多少算是正常的，正常现象下空着肚子没有吃东西血糖是在3.8~6.11的，餐后两小时血糖是在7:30~11.11的。糖尿病要注重经过药品来医治，防止病症加剧的，并且要注重防止高胆固醇高，脂肪高糖的食品，多摄取高纤维粗粮的食品，平常注意多喝水，适当活动。,http://ask.39.net//question/86462233.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
922,测血糖8.17算轻微糖尿病吗,你好，根据你描述的这些情况来看，糖尿病。如果餐前血糖是8.17就是轻微的糖尿病，也要吃药控制，还要合理的控制饮食，注意休息，注意保暖，辛辣，刺激，油腻的食物不要吃，要以清淡的食物为主，还要加强锻炼，保持愉快的心情定期复查血糖。,http://ask.39.net//question/52694799.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
923,测血糖多少才是糖尿病,通常正常人的空着肚子没有吃东西血糖应该小于6.1，在3.9-6.1之间；餐后血糖在7.8以下。假如空着肚子没有吃东西血糖在6.1到7之间，归属因而空腹血糖异常；假如餐后血糖在7.8-11.1之间，归属于糖调节受损。降糖方面除了须要采用饮食掌握，活动医治除外，还须要在救治医生引导之下，酌情加用降糖药品选择医治。,http://ask.39.net//question/90056490.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
924,测血糖能判断出糖尿病吗,你好，你的情况属于咨询血糖高的问题，一般会引起多饮多食以及多尿等症状，你的情况需要多次测量才知道的你的情况我首先就要注意休息，清淡温热易消化饮食很重要的，不要吃含糖高的食物，你多次到医院测量血糖看看，还是这么高的话就要服药治疗的，祝你健康,http://ask.39.net//question/47908859.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
925,测血糖值在6.8是否是糖尿病的症状,您好，空腹血糖6.8还没有达到糖尿病的诊断标准，但是血糖偏高，建议避免甜食，加强运动。,http://ask.39.net//question/30006694.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
932,查的血糖空腹17.0是糖尿病吗,是的，患糖尿病首先要从饮食方面注意的，每餐尽可能少吃多餐，最好一天分六餐进食，多吃粗粮，另外运动也是可以帮助有效降糖的，如果血糖比较高，是可以注射胰岛素治疗的。,http://ask.39.net//question/42322450.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
961,产后血糖15算糖尿病吗,妊娠糖尿病的时候或者，如果怀孕时期血糖没有掌握稳定，会有用果胎儿的发育，但是一般不或者激发孩子后天性糖尿病的转化。但是等小孩子出生以后检测血糖来明确的。如果怀孕之前自己没有糖尿病的病患，一般不归归属于遗传性的疾病。这种情况需按时回院产前查验然后饮食掌握。,http://ask.39.net//question/94075382.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
962,产后血糖高是不是糖尿病,这种情况考虑为糖尿病，可以应用胰岛素治疗。,http://ask.39.net//question/14594234.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
963,产后血糖九点七是糖尿病吗,产后高血糖一般可以通过饮食调节、适当锻炼而恢复正常。可以，注意不能喝粥，可以吃粗粮，每餐不要吃太饱，要7分饱，睡前适量水果。平时适量运动，保证充足睡眠。,http://ask.39.net//question/48076632.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1036,吃饭2小时血糖27点是不是糖尿病,"考虑是糖尿病，血糖控制需要从多方面入手,包括饮食和药物等。首先必须严格按照糖尿病的饮食原则来进食,然后可以通过注射胰岛素及服用药物等等来降低血糖，可以考虑服用二甲双胍来协助降血糖。",http://ask.39.net//question/41019940.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1039,吃饭后2小时血糖为22.8是糖尿病吗,这个是糖尿病的，餐后2小时的血糖超过11.1就是糖尿病的，晕倒的时候可能是血糖太高造成的酮症酸中毒。,http://ask.39.net//question/38478694.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1042,吃饭前7.2吃饭后12.5是不是糖尿病,病情分析：你好；这种情况应该是糖尿病引起的表现。指导意见：建议服用药物治疗试一试，如果药物治疗不能很好的控制应该注射胰岛素可靠。,http://ask.39.net//question/22485718.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1058,吃过早餐，检查出血糖是8.9是糖尿病吗,你好，根据你的描述情况首先注意控制饮食，适当锻炼，这种情况不能诊断糖尿病的，建议检查空腹血糖,http://ask.39.net//question/34725213.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1286,初期糖尿病人的血糖值是多少,根据你的情况，你应该是有糖尿病，建议确诊及治疗请咨询当地医生，糖尿病治疗包括饮食控制运动疗法血糖监测，再根据血糖控制水平决定是否药物治疗或胰岛素治疗，其中饮食控制是糖尿病基础治疗之一，是按照体力劳动需要来决定每天进食主食量的多少；一般如无心肺肾功能不全，都要适当的体力活动，同时要定期监测血糖，加强对糖尿病认识和教育。,http://ask.39.net//question/48378405.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1292,初期糖尿病血糖应该是多少,糖尿患者的血糖正常值多少算是正常的，正常状况下空着肚子没有吃东西血糖是在3.8~6.11的，餐后两小时血糖是在7:30~11.11的。糖尿病要注重经过药品来医治，防止病症加剧的，因此且要注重防止高胆固醇高，脂肪高糖的食品，多摄取高纤维粗粮的食品，平常注意多喝水，适当活动。,http://ask.39.net//question/93387843.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1370,代谢综合症是糖尿病吗,代谢综合征并不等同与糖尿病。代谢综合征指人体蛋白质，脂肪，碳水化合物等物质发生代谢紊乱的病理状态，中心环节是肥胖和胰岛素抵抗。而糖尿病主要因胰岛素抵抗或伴胰岛素缺乏情况所致，因此代谢综合征患者具有患糖尿病的危险因素，但并非一定患糖尿病，其患病的范围更广。,http://ask.39.net//question/59302414.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1376,单纯的血糖高能断定是糖尿病吗,测血糖就是测量人体血液中的糖。绝大普遍状况下都是测量的葡萄糖。体内各组织细胞运动所需的能量大部分来自葡萄糖，因此血糖必需维持肯定的水平能力维持体内各器官和组织的须要。一般状况空着肚子没有吃东西血糖(葡萄糖氧化酶法)的正常范畴是3.9~6.1mmolL。,http://ask.39.net//question/93386744.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1553,多囊卵巢引起的血糖高是糖尿病吗,多囊卵巢综合症引起的血糖高不一定是糖尿病，因为多囊卵巢综合症血糖高是因为体内激素发生变化，雄激素过高导致血糖升高。而糖尿病一般是指连续两天空腹血糖≥7.0mmol/L，或者是同一天空腹血糖测定≥7.0mmol/L，餐后2小时血糖测定≥11.1mmol/L，这才有可能是糖尿病。,http://ask.39.net//question/60197783.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1570,儿童餐后血糖8.6是糖尿病吗,空着肚子没有吃东西血糖的正常值是3.9到6.1，餐后两小时的血糖正常值为小于7.8，餐后三小时的血糖正常值恢复正常。但是又够不上糖尿病的诊疗。考虑为糖耐量异常。您的血糖餐后三小时为8.6，毫无疑问不是正常的。提议按糖尿病的饮食选择干预，低脂饮食，平衡饮食，总量掌握，掌握饭量，添加活动，控制体重。,http://ask.39.net//question/94085495.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1582,儿童糖尿病的临床特点是,孩子会出现三多一少：饮水多，小便多，饮食多因此饥饿，但瘦的明显，身体有力，精力抑郁。糖尿病也会作用免疫功能，下降机体抵抗力，并简单引发皮肤痂、呼吸道和泌尿系统传染炎症。孩子在掌握尿后又会出现遗尿，这通常为糖尿病的初期病症。家长要注重孩子的身体变化，假如出现了异常提议到孩子去看医生。,http://ask.39.net//question/86421040.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1636,二型糖尿病的空腹血糖是多少,依据你的描述，空着肚子没有吃东西血糖低于6.1，归属于正常血糖。餐后血糖中餐后1小时血糖要低于11.1，餐后2小时血糖要低于7.8.提议2型糖尿病的病患按时服药，同时饮食上要注重少吃高糖的食品，少吃多餐，多吃粗粮，荤素搭配。注重添加锻炼，以有氧活动为主，如慢跑、游泳等。,http://ask.39.net//question/94025291.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1639,二型糖尿病的血糖5.5正常吗,糖化血红蛋白5.5是归属于正常的，多是在5.5以下。血糖出现问题，通常跟糖尿病有肯定的关系，出现糖尿病。大概会造成出现身体乏力的状况产生，生活在生活中肯定要注重合理的饮食，尽大概不要吃些含糖量比较高的食品，一定要多吃一些小米粥小米油简单的消化的食品。,http://ask.39.net//question/94033532.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1730,饭后两小时血糖8.9是糖尿病吗,这个不是糖尿病的，只是餐后血糖稍微高点，需要餐后两小时的血糖在11.1以上才是糖尿病的。,http://ask.39.net//question/37415820.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1731,饭后四个多小时血糖8.1是糖尿病吗,你好，正常工作血糖3.9-6.1，如果超过7.0就属于糖尿病，餐后四小时血糖应该恢复正常水平。根据你的描述，你的情况不排除糖尿病的可能性。建议检查空腹血糖，葡萄糖耐量试验可以明确诊断。,http://ask.39.net//question/49717967.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1733,饭后血糖多少内就不是糖尿病,饭后血糖如果＞11.1是有可能是糖尿病，如果在7.8内还是属于正常范围，就不是糖尿病,http://ask.39.net//question/44781229.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
1734,饭前血糖8.饭后血糖14这是糖尿病吗,"是的，血糖控制需要从多方面入手,包括饮食和药物等。首先必须严格按照糖尿病的饮食原则来进食,然后可以通过注射胰岛素及服用药物等等来降低血糖，可以考虑服用二甲双胍来协助降血糖。",http://ask.39.net//question/42073008.html,Diagnosis(诊断）,interpretation of clinical（临床解释）,A1,临床解释,1
